Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
6	Immune cells	NK	NK	FGFBP2	1.75	71.9	6.94e-25
6	Immune cells	NK	NK	IGFBP7	0.96	40.4	2.08e-24
6	Immune cells	NK	NK	NCR3	0.93	49.1	2.28e-24
6	Immune cells	NK	NK	DDIT4	1.28	82.5	3.48e-24
6	Immune cells	NK	NK	GPR56	1.06	49.1	8.84e-24
6	Immune cells	NK	NK	NCAM1	0.65	21.1	9.82e-23
6	Immune cells	NK	NK	IFITM2	1.14	100.0	6.32e-22
6	Immune cells	NK	NK	PLAC8	1.33	87.7	3.34e-21
6	Immune cells	NK	NK	CST7	1.3	89.5	3.91e-21
6	Immune cells	NK	NK	PLEKHF1	0.88	50.9	2.09e-20
6	Immune cells	NK	NK	MATK	1.03	61.4	7.21e-20
6	Immune cells	NK	NK	IL18RAP	0.49	19.3	1.72e-19
6	Immune cells	NK	NK	NCR1	0.47	19.3	1.77e-19
6	Immune cells	NK	NK	CEP78	0.97	43.9	2.16e-19
6	Immune cells	NK	NK	ID2	1.38	87.7	4.36e-19
6	Immune cells	NK	NK	RP11-81H14.2	0.83	35.1	4.59e-18
6	Immune cells	NK	NK	RPL39	-0.63	100.0	1.24e-17
6	Immune cells	NK	NK	TTC38	0.89	43.9	1.56e-17
6	Immune cells	NK	NK	TFDP2	0.7	31.6	2.58e-17
6	Immune cells	NK	NK	TBX21	0.84	38.6	3.79e-17
6	Immune cells	NK	NK	ERBB2	0.47	12.3	2.08e-16
6	Immune cells	NK	NK	CHST12	0.98	66.7	2.09e-16
6	Immune cells	NK	NK	PDGFD	0.56	24.6	4.05e-16
6	Immune cells	NK	NK	CHST2	0.56	21.1	5.98e-16
6	Immune cells	NK	NK	XCL1	0.69	22.8	9e-16
6	Immune cells	NK	NK	GTF3C1	0.71	26.3	6.74e-15
6	Immune cells	NK	NK	RHOBTB3	0.35	12.3	2.04e-13
6	Immune cells	NK	NK	VIM	-1.29	57.9	2.08e-13
6	Immune cells	NK	NK	GNPTAB	0.9	42.1	2.41e-13
6	Immune cells	NK	NK	HLA-A	0.71	100.0	4.96e-13
6	Immune cells	NK	NK	GOLGA8Q	0.35	14.0	5.36e-13
6	Immune cells	NK	NK	RAMP1	0.42	14.0	3.19e-12
6	Immune cells	NK	NK	S100A9	-3.06	71.9	3.33e-12
6	Immune cells	NK	NK	HLA-C	0.63	100.0	5.09e-12
6	Immune cells	NK	NK	EVL	0.86	84.2	7.67e-12
6	Immune cells	NK	NK	XCL2	0.84	38.6	2.21e-11
6	Immune cells	NK	NK	FTL	-1.62	96.5	2.63e-11
6	Immune cells	NK	NK	JAK1	0.8	70.2	2.67e-11
6	Immune cells	NK	NK	C1orf21	0.67	35.1	4.31e-11
6	Immune cells	NK	NK	FASLG	0.44	19.3	9.18e-11
6	Immune cells	NK	NK	CCL4	0.91	66.7	9.95e-11
6	Immune cells	NK	NK	RHOC	0.78	54.4	1.07e-10
6	Immune cells	NK	NK	YPEL1	0.59	24.6	2.65e-10
6	Immune cells	NK	NK	APMAP	0.71	47.4	2.82e-10
6	Immune cells	NK	NK	B2M	0.44	100.0	4.16e-10
6	Immune cells	NK	NK	ITGB2	0.71	91.2	5.2e-10
6	Immune cells	NK	NK	GPX1	-1.68	40.4	7.91e-10
6	Immune cells	NK	NK	CD63	0.78	70.2	8.37e-10
6	Immune cells	NK	NK	GFOD1	0.59	21.1	1.1e-09
6	Immune cells	NK	NK	UBA52	-0.37	98.2	1.11e-09
6	Immune cells	NK	NK	PYHIN1	0.88	49.1	1.22e-09
6	Immune cells	NK	NK	S1PR5	0.66	33.3	1.48e-09
6	Immune cells	NK	NK	UBB	0.57	93.0	1.62e-09
6	Immune cells	NK	NK	FCN1	-1.98	3.5	2.31e-09
6	Immune cells	NK	NK	TLE1	0.4	17.5	2.43e-09
6	Immune cells	NK	NK	EIF3G	0.81	86.0	3.23e-09
6	Immune cells	NK	NK	HLA-B	0.45	100.0	3.55e-09
6	Immune cells	NK	NK	RPL34	-0.42	100.0	3.58e-09
6	Immune cells	NK	NK	COTL1	-1.12	29.8	4.12e-09
6	Immune cells	NK	NK	RPL26	-0.35	98.2	4.22e-09
6	Immune cells	NK	NK	PTGDR	0.58	26.3	4.92e-09
6	Immune cells	NK	NK	CCL5	0.91	86.0	5.19e-09
6	Immune cells	NK	NK	AIF1	-1.78	8.8	5.76e-09
6	Immune cells	NK	NK	CMC1	0.85	64.9	6e-09
6	Immune cells	NK	NK	MCTP2	0.51	21.1	7.44e-09
6	Immune cells	NK	NK	ARL4C	0.78	57.9	8.76e-09
6	Immune cells	NK	NK	MALAT1	0.56	100.0	1.16e-08
6	Immune cells	NK	NK	SOCS1	0.54	33.3	1.19e-08
6	Immune cells	NK	NK	HDDC2	0.76	49.1	1.24e-08
6	Immune cells	NK	NK	LITAF	0.73	70.2	1.65e-08
6	Immune cells	NK	NK	NCF1	-1.35	3.5	2.05e-08
6	Immune cells	NK	NK	LPCAT1	0.58	36.8	2.3e-08
6	Immune cells	NK	NK	RAP1B	0.64	82.5	2.71e-08
6	Immune cells	NK	NK	CCDC28B	0.43	21.1	2.91e-08
6	Immune cells	NK	NK	ABHD17A	0.77	52.6	3.73e-08
6	Immune cells	NK	NK	RPL32	-0.38	100.0	3.76e-08
6	Immune cells	NK	NK	RPS12	-0.43	100.0	3.78e-08
6	Immune cells	NK	NK	PLEKHG3	0.46	19.3	3.78e-08
6	Immune cells	NK	NK	S100A12	-2.46	10.5	3.78e-08
6	Immune cells	NK	NK	MNDA	-1.73	7.0	3.78e-08
6	Immune cells	NK	NK	RMDN3	0.46	21.1	3.78e-08
6	Immune cells	NK	NK	RP11-1143G9.4	-2.61	8.8	3.78e-08
6	Immune cells	NK	NK	LYZ	-2.95	28.1	4.31e-08
6	Immune cells	NK	NK	HLA-DRA	-1.67	31.6	4.86e-08
6	Immune cells	NK	NK	GZMM	0.72	66.7	4.92e-08
6	Immune cells	NK	NK	SLFN13	0.36	14.0	5.16e-08
6	Immune cells	NK	NK	CST3	-1.97	28.1	5.19e-08
6	Immune cells	NK	NK	S100A6	-1.11	80.7	5.45e-08
6	Immune cells	NK	NK	HOXA10	0.27	10.5	5.94e-08
6	Immune cells	NK	NK	GPATCH8	0.67	42.1	6.44e-08
6	Immune cells	NK	NK	LST1	-1.71	15.8	6.44e-08
6	Immune cells	NK	NK	CTSS	-1.91	38.6	7.45e-08
6	Immune cells	NK	NK	RPL28	-0.33	100.0	7.64e-08
6	Immune cells	NK	NK	SAMD3	0.71	43.9	1.01e-07
6	Immune cells	NK	NK	VCAN	-1.87	5.3	1.17e-07
6	Immune cells	NK	NK	SUN2	0.76	57.9	1.36e-07
6	Immune cells	NK	NK	C4orf48	-0.94	7.0	2.06e-07
6	Immune cells	NK	NK	IFITM1	0.59	43.9	2.09e-07
6	Immune cells	NK	NK	CD81	0.63	33.3	2.17e-07
6	Immune cells	NK	NK	AES	0.72	77.2	2.35e-07
6	Immune cells	NK	NK	NAA40	0.46	19.3	2.52e-07
6	Immune cells	NK	NK	NMUR1	0.3	12.3	2.61e-07
6	Immune cells	NK	NK	PSAP	-1.28	29.8	2.66e-07
6	Immune cells	NK	NK	RPL36	-0.44	100.0	3.17e-07
6	Immune cells	NK	NK	RPS13	-0.39	100.0	3.24e-07
6	Immune cells	NK	NK	MUM1	0.4	17.5	3.4e-07
6	Immune cells	NK	NK	RBM39	0.61	80.7	3.62e-07
6	Immune cells	NK	NK	FOS	-1.52	10.5	3.82e-07
6	Immune cells	NK	NK	BTG1	0.46	100.0	3.84e-07
6	Immune cells	NK	NK	MIB2	0.71	33.3	3.95e-07
6	Immune cells	NK	NK	IL2RG	0.77	63.2	4.57e-07
6	Immune cells	NK	NK	GRN	-1.2	8.8	4.58e-07
6	Immune cells	NK	NK	CD300A	0.74	42.1	4.72e-07
6	Immune cells	NK	NK	BIN2	0.71	71.9	4.87e-07
6	Immune cells	NK	NK	EVI2B	-0.91	26.3	5.24e-07
6	Immune cells	NK	NK	MS4A6A	-1.26	3.5	8.11e-07
6	Immune cells	NK	NK	CALM1	0.67	82.5	9.04e-07
6	Immune cells	NK	NK	DPP9	0.5	24.6	1.14e-06
6	Immune cells	NK	NK	GPR65	0.7	49.1	1.15e-06
6	Immune cells	NK	NK	CSTA	-1.3	7.0	1.17e-06
6	Immune cells	NK	NK	PFN1	0.46	100.0	1.33e-06
6	Immune cells	NK	NK	CD97	0.66	64.9	1.37e-06
6	Immune cells	NK	NK	SH2D2A	0.61	28.1	1.5e-06
6	Immune cells	NK	NK	CX3CR1	0.79	42.1	1.56e-06
6	Immune cells	NK	NK	PRR5	0.5	24.6	1.66e-06
6	Immune cells	NK	NK	CCL3	1.08	28.1	1.66e-06
6	Immune cells	NK	NK	RPL12	-0.38	94.7	1.66e-06
6	Immune cells	NK	NK	PLP2	-0.87	7.0	1.7e-06
6	Immune cells	NK	NK	LY6E	0.64	70.2	1.81e-06
6	Immune cells	NK	NK	AP1S2	-1.0	21.1	1.81e-06
6	Immune cells	NK	NK	SYTL2	0.44	21.1	2.25e-06
6	Immune cells	NK	NK	FTH1	-0.94	91.2	2.37e-06
6	Immune cells	NK	NK	S100A8	-2.77	59.6	2.37e-06
6	Immune cells	NK	NK	EFHD2	0.76	61.4	2.37e-06
6	Immune cells	NK	NK	CCT7	0.61	45.6	2.55e-06
6	Immune cells	NK	NK	HCST	0.56	89.5	2.57e-06
6	Immune cells	NK	NK	CXXC5	0.51	22.8	2.78e-06
6	Immune cells	NK	NK	C12orf75	0.63	57.9	2.79e-06
6	Immune cells	NK	NK	RARRES3	0.61	77.2	2.82e-06
6	Immune cells	NK	NK	TMEM176B	-1.07	0.0	2.89e-06
6	Immune cells	NK	NK	ARHGEF1	0.61	52.6	3.32e-06
6	Immune cells	NK	NK	RPL18A	-0.36	98.2	3.91e-06
6	Immune cells	NK	NK	SAT1	-1.27	38.6	3.98e-06
6	Immune cells	NK	NK	SPN	0.74	54.4	4.42e-06
6	Immune cells	NK	NK	CCDC91	0.41	28.1	4.42e-06
6	Immune cells	NK	NK	PFDN5	-0.48	89.5	4.52e-06
6	Immune cells	NK	NK	RPS28	-0.32	100.0	4.53e-06
6	Immune cells	NK	NK	PPT1	-0.84	1.8	5.6e-06
6	Immune cells	NK	NK	RPS16	-0.36	98.2	6.09e-06
6	Immune cells	NK	NK	RGS2	-1.27	5.3	6.19e-06
6	Immune cells	NK	NK	PTPRCAP	0.52	82.5	6.46e-06
6	Immune cells	NK	NK	CD47	0.7	59.6	7.13e-06
6	Immune cells	NK	NK	SPI1	-0.93	1.8	7.13e-06
6	Immune cells	NK	NK	CLSTN3	0.32	15.8	7.6e-06
6	Immune cells	NK	NK	GZMH	0.56	68.4	7.95e-06
7	Immune cells	B	B	VPREB3	1.62	71.2	4.15e-162
7	Immune cells	B	B	CD79A	2.6	94.2	5.51e-161
7	Immune cells	B	B	MS4A1	2.1	88.5	2.78e-144
7	Immune cells	B	B	BANK1	1.51	71.2	2.95e-125
7	Immune cells	B	B	LINC00926	1.78	71.2	1.66e-123
7	Immune cells	B	B	SPIB	1.11	55.8	2.17e-106
7	Immune cells	B	B	HLA-DOB	0.97	48.1	4.58e-99
7	Immune cells	B	B	IGLL5	3.23	55.8	2.14e-98
7	Immune cells	B	B	RALGPS2	1.17	53.8	2.18e-96
7	Immune cells	B	B	CD22	1.23	51.9	5.61e-95
7	Immune cells	B	B	FCER2	1.21	50.0	8.69e-91
7	Immune cells	B	B	BLNK	0.76	40.4	5.32e-89
7	Immune cells	B	B	CD79B	2.11	90.4	9.1e-89
7	Immune cells	B	B	FCRLA	0.97	44.2	2.48e-86
7	Immune cells	B	B	TCL1A	1.95	48.1	7.73e-84
7	Immune cells	B	B	RP5-887A10.1	1.27	34.6	2.37e-71
7	Immune cells	B	B	CTA-250D10.23	0.87	32.7	7.55e-71
7	Immune cells	B	B	FAM129C	0.92	38.5	4.07e-70
7	Immune cells	B	B	RP11-693J15.5	0.74	34.6	1.11e-67
7	Immune cells	B	B	CD19	0.72	30.8	2.02e-66
7	Immune cells	B	B	BLK	0.87	34.6	1.95e-61
7	Immune cells	B	B	MZB1	1.32	44.2	8.23e-61
7	Immune cells	B	B	POU2AF1	0.81	32.7	6.79e-57
7	Immune cells	B	B	CD40	0.81	44.2	1.92e-56
7	Immune cells	B	B	TNFRSF13B	0.64	28.8	1.85e-54
7	Immune cells	B	B	LCN8	0.59	23.1	7.33e-53
7	Immune cells	B	B	FCRL1	0.54	23.1	7.33e-53
7	Immune cells	B	B	TNFRSF13C	0.48	25.0	7.58e-53
7	Immune cells	B	B	AC079767.4	0.77	28.8	2.18e-51
7	Immune cells	B	B	BACE2	0.42	21.2	2.17e-48
7	Immune cells	B	B	FCGR2B	0.62	34.6	1.94e-47
7	Immune cells	B	B	ADAM28	0.95	40.4	1.06e-46
7	Immune cells	B	B	FCRL5	0.54	21.2	5.01e-44
7	Immune cells	B	B	TPD52	0.75	44.2	2.75e-42
7	Immune cells	B	B	CD72	0.84	34.6	3.61e-42
7	Immune cells	B	B	HVCN1	1.18	65.4	1e-41
7	Immune cells	B	B	GNG7	0.66	32.7	1.03e-41
7	Immune cells	B	B	CXXC5	0.75	50.0	9.33e-39
7	Immune cells	B	B	FCRL2	0.7	26.9	1.93e-37
7	Immune cells	B	B	STAP1	0.52	21.2	2.9e-37
7	Immune cells	B	B	HLA-DQB1	1.5	90.4	3.59e-36
7	Immune cells	B	B	HLA-DQA2	1.48	92.3	4.89e-36
7	Immune cells	B	B	BCL7A	0.63	26.9	5.09e-36
7	Immune cells	B	B	CXCR5	0.36	19.2	6.61e-36
7	Immune cells	B	B	CD180	0.79	36.5	1.06e-35
7	Immune cells	B	B	HLA-DQA1	1.63	92.3	1.34e-35
7	Immune cells	B	B	KIAA0226L	0.61	28.8	5.26e-35
7	Immune cells	B	B	SWAP70	0.81	42.3	2.11e-34
7	Immune cells	B	B	IRF8	1.07	61.5	4.81e-32
7	Immune cells	B	B	PNOC	0.43	21.2	5.99e-32
7	Immune cells	B	B	ITM2C	0.92	38.5	7.08e-32
7	Immune cells	B	B	TLR10	0.44	23.1	1.19e-31
7	Immune cells	B	B	P2RX5	0.84	38.5	1.99e-31
7	Immune cells	B	B	TSPAN13	0.72	28.8	1.19e-30
7	Immune cells	B	B	C1orf186	0.46	19.2	2.7e-30
7	Immune cells	B	B	CCR6	0.52	28.8	2.97e-29
7	Immune cells	B	B	CD74	1.81	100.0	1.05e-28
7	Immune cells	B	B	MYBL2	0.35	15.4	2.23e-27
7	Immune cells	B	B	AL928768.3	1.4	23.1	5.92e-27
7	Immune cells	B	B	HLA-DPA1	1.48	98.1	6.92e-27
7	Immune cells	B	B	ARHGAP24	1.05	51.9	3.94e-26
7	Immune cells	B	B	KIAA0125	0.52	19.2	4.83e-26
7	Immune cells	B	B	HLA-DRA	1.56	98.1	7.32e-26
7	Immune cells	B	B	IFT57	0.68	40.4	6.33e-25
7	Immune cells	B	B	BIRC3	1.21	63.5	1.42e-24
7	Immune cells	B	B	ID3	0.57	19.2	2.08e-24
7	Immune cells	B	B	HLA-DRB5	1.27	96.2	3.08e-24
7	Immune cells	B	B	CD37	1.3	100.0	5.27e-23
7	Immune cells	B	B	RASGRP3	0.38	19.2	1.12e-22
7	Immune cells	B	B	S100A4	-1.93	59.6	1.36e-22
7	Immune cells	B	B	IGJ	2.68	42.3	6.11e-22
7	Immune cells	B	B	ORAI2	0.85	50.0	7.71e-22
7	Immune cells	B	B	BCL11A	0.6	30.8	8.97e-22
7	Immune cells	B	B	HLA-DPB1	1.29	96.2	1.27e-21
7	Immune cells	B	B	TMSB4X	-0.79	100.0	5.16e-21
7	Immune cells	B	B	HLA-DRB1	1.19	94.2	9.05e-21
7	Immune cells	B	B	NT5E	0.32	17.3	9.55e-21
7	Immune cells	B	B	PKIG	0.42	23.1	4.15e-20
7	Immune cells	B	B	LTB	1.2	92.3	5.76e-20
7	Immune cells	B	B	EAF2	0.59	25.0	2.8e-19
7	Immune cells	B	B	SNX22	0.41	15.4	9.02e-19
7	Immune cells	B	B	TSPAN3	0.58	30.8	1.35e-18
7	Immune cells	B	B	FAIM3	0.94	51.9	1.85e-18
7	Immune cells	B	B	ZNF439	0.39	21.2	3.92e-18
7	Immune cells	B	B	S100A6	-1.87	71.2	6.26e-18
7	Immune cells	B	B	PPAPDC1B	0.71	30.8	1.9e-17
7	Immune cells	B	B	SEL1L3	0.7	34.6	3.01e-17
7	Immune cells	B	B	SH3BGRL3	-1.12	88.5	4.21e-17
7	Immune cells	B	B	RPS23	0.61	100.0	8.08e-17
7	Immune cells	B	B	RPS5	0.69	100.0	9.64e-17
7	Immune cells	B	B	SRGN	-1.58	34.6	1.5e-16
7	Immune cells	B	B	S100A11	-1.82	17.3	1.59e-16
7	Immune cells	B	B	RPL18A	0.53	98.1	2.13e-16
7	Immune cells	B	B	TLE1	0.41	23.1	3.05e-16
7	Immune cells	B	B	HCST	-1.5	28.8	5.43e-16
7	Immune cells	B	B	CPNE5	0.37	17.3	6e-16
7	Immune cells	B	B	RP11-164H13.1	0.34	15.4	6.02e-16
7	Immune cells	B	B	ATP5E	-0.87	90.4	6.07e-16
7	Immune cells	B	B	CYB561A3	0.9	46.2	1.7e-15
7	Immune cells	B	B	BACH2	0.39	17.3	7.96e-15
7	Immune cells	B	B	AIM2	0.35	19.2	2.16e-14
7	Immune cells	B	B	SNHG7	0.88	61.5	2.91e-14
7	Immune cells	B	B	GAPDH	-1.15	76.9	4.85e-14
7	Immune cells	B	B	BTLA	0.57	19.2	5.29e-14
7	Immune cells	B	B	CNR2	0.38	13.5	8.66e-14
7	Immune cells	B	B	CCR7	0.84	42.3	1.22e-13
7	Immune cells	B	B	HLA-DMB	0.9	63.5	4.66e-13
7	Immune cells	B	B	SESN1	0.64	34.6	5.25e-13
7	Immune cells	B	B	TCF4	0.65	26.9	5.49e-13
7	Immune cells	B	B	RPL9	0.47	100.0	1.71e-12
7	Immune cells	B	B	TMSB10	-0.53	100.0	1.91e-12
7	Immune cells	B	B	FYB	-1.35	9.6	2e-12
7	Immune cells	B	B	METTL8	0.52	26.9	2.61e-12
7	Immune cells	B	B	MARCH1	0.78	78.8	2.84e-12
7	Immune cells	B	B	FAM43A	0.45	21.2	3.71e-12
7	Immune cells	B	B	RPS11	0.46	98.1	3.91e-12
7	Immune cells	B	B	S100A10	-1.26	34.6	5.5e-12
7	Immune cells	B	B	RPL13A	0.41	100.0	5.57e-12
7	Immune cells	B	B	RPS25	0.53	100.0	6.91e-12
7	Immune cells	B	B	FAM3C	0.69	30.8	7.42e-12
7	Immune cells	B	B	RPL18	0.45	100.0	7.84e-12
7	Immune cells	B	B	CDCA7L	0.49	19.2	8.08e-12
7	Immune cells	B	B	RPS10	0.47	100.0	1.21e-11
7	Immune cells	B	B	RPS27	0.49	100.0	1.41e-11
7	Immune cells	B	B	PLD4	0.41	15.4	1.48e-11
7	Immune cells	B	B	RPL19	0.42	100.0	1.59e-11
7	Immune cells	B	B	RPL11	0.42	100.0	1.63e-11
7	Immune cells	B	B	RPL30	0.45	98.1	1.75e-11
7	Immune cells	B	B	TMEM156	0.45	25.0	4.12e-11
7	Immune cells	B	B	ANXA1	-1.31	7.7	4.27e-11
7	Immune cells	B	B	AFF3	0.44	17.3	4.72e-11
7	Immune cells	B	B	RPLP2	0.36	100.0	4.74e-11
7	Immune cells	B	B	EEF1B2	0.63	98.1	4.79e-11
7	Immune cells	B	B	PLEKHF2	0.65	36.5	4.92e-11
7	Immune cells	B	B	RPSA	0.63	100.0	5.65e-11
7	Immune cells	B	B	LGALS1	-1.72	38.5	6.53e-11
7	Immune cells	B	B	RPS6	0.43	100.0	7.19e-11
7	Immune cells	B	B	PDLIM1	0.53	48.1	9.04e-11
7	Immune cells	B	B	CD82	0.51	32.7	9.75e-11
7	Immune cells	B	B	RPS21	0.44	100.0	1.04e-10
7	Immune cells	B	B	GIMAP4	-1.22	3.8	1.47e-10
7	Immune cells	B	B	SMARCB1	0.69	44.2	1.5e-10
7	Immune cells	B	B	HLA-DOA	0.32	17.3	1.71e-10
7	Immune cells	B	B	SERF2	-0.68	96.2	2.78e-10
7	Immune cells	B	B	CD83	0.31	15.4	3.12e-10
7	Immune cells	B	B	GPR18	0.34	21.2	3.16e-10
7	Immune cells	B	B	PARP15	0.3	15.4	3.92e-10
7	Immune cells	B	B	NEAT1	-1.23	53.8	4.46e-10
7	Immune cells	B	B	RPSAP58	0.6	100.0	4.61e-10
7	Immune cells	B	B	EEF2	0.54	100.0	5.38e-10
7	Immune cells	B	B	MBD4	0.69	44.2	6.85e-10
7	Immune cells	B	B	RPL21	0.34	98.1	7e-10
7	Immune cells	B	B	BTG2	0.55	46.2	7.05e-10
7	Immune cells	B	B	SYPL1	0.74	51.9	7.09e-10
7	Immune cells	B	B	RPL15	0.42	100.0	1.38e-09
7	Immune cells	B	B	POU2F2	0.7	63.5	1.63e-09
7	Immune cells	B	B	CCDC50	0.52	26.9	1.72e-09
7	Immune cells	B	B	CXCR4	0.87	88.5	1.74e-09
7	Immune cells	B	B	ID2	-1.44	1.9	1.94e-09
7	Immune cells	B	B	RPS20	0.45	98.1	2.07e-09
7	Immune cells	B	B	RPS8	0.4	100.0	2.13e-09
7	Immune cells	B	B	TYROBP	-2.3	30.8	2.5e-09
7	Immune cells	B	B	VIM	-1.07	73.1	2.71e-09
7	Immune cells	B	B	ACTB	-0.73	100.0	3.57e-09
7	Immune cells	B	B	PFN1	-0.67	94.2	3.57e-09
7	Immune cells	B	B	GIMAP7	-1.18	1.9	4.91e-09
7	Immune cells	B	B	RPL7A	0.39	100.0	5.05e-09
7	Immune cells	B	B	RP11-58E21.3	0.29	17.3	6.48e-09
7	Immune cells	B	B	RPL27A	0.39	98.1	8.52e-09
7	Immune cells	B	B	RPS18	0.39	100.0	8.88e-09
7	Immune cells	B	B	SNX2	0.66	59.6	9.91e-09
7	Immune cells	B	B	MT2A	-1.19	13.5	1.42e-08
7	Immune cells	B	B	RPL13	0.33	100.0	1.69e-08
7	Immune cells	B	B	MEF2C	0.79	61.5	1.97e-08
7	Immune cells	B	B	FCER1G	-1.66	15.4	2.17e-08
7	Immune cells	B	B	ZSCAN18	0.32	13.5	2.17e-08
7	Immune cells	B	B	TOP1MT	0.31	21.2	2.33e-08
7	Immune cells	B	B	RAB30	0.26	11.5	2.38e-08
7	Immune cells	B	B	MYO1F	-1.03	17.3	3.04e-08
7	Immune cells	B	B	RPL8	0.36	100.0	3.06e-08
7	Immune cells	B	B	SEC62	0.75	75.0	3.47e-08
7	Immune cells	B	B	RPL23A	0.44	98.1	4.17e-08
7	Immune cells	B	B	GGA2	0.44	30.8	4.97e-08
7	Immune cells	B	B	IL32	-2.06	9.6	5.02e-08
7	Immune cells	B	B	RPL5	0.41	100.0	5.43e-08
7	Immune cells	B	B	HLA-DMA	0.65	65.4	5.61e-08
7	Immune cells	B	B	RPL36	0.34	100.0	6.51e-08
7	Immune cells	B	B	CSTA	-1.49	0.0	7.76e-08
7	Immune cells	B	B	ITGB2	-0.95	36.5	7.83e-08
7	Immune cells	B	B	S100A9	-2.88	88.5	8.36e-08
7	Immune cells	B	B	S100A12	-2.46	9.6	8.89e-08
7	Immune cells	B	B	SAMHD1	-1.04	1.9	9.05e-08
7	Immune cells	B	B	ISG20	0.67	73.1	9.24e-08
7	Immune cells	B	B	SMIM14	0.47	46.2	9.76e-08
7	Immune cells	B	B	RPS3A	0.27	100.0	1.04e-07
7	Immune cells	B	B	NFKBIB	0.36	23.1	1.3e-07
7	Immune cells	B	B	RPS13	0.36	98.1	1.33e-07
7	Immune cells	B	B	RP9	0.36	19.2	1.35e-07
7	Immune cells	B	B	RPL31	0.37	100.0	1.58e-07
7	Immune cells	B	B	RP11-1143G9.4	-2.63	9.6	1.65e-07
7	Immune cells	B	B	GAPT	0.49	38.5	1.7e-07
7	Immune cells	B	B	RPL39	0.27	98.1	2.31e-07
7	Immune cells	B	B	CHD7	0.33	17.3	2.46e-07
7	Immune cells	B	B	TCEB2	-0.76	57.7	2.55e-07
7	Immune cells	B	B	RPS16	0.31	100.0	2.9e-07
7	Immune cells	B	B	RPL34	0.28	100.0	2.97e-07
7	Immune cells	B	B	ACTG1	-0.61	98.1	3.26e-07
7	Immune cells	B	B	CNFN	0.29	11.5	3.34e-07
7	Immune cells	B	B	RPL37A	0.27	100.0	3.61e-07
7	Immune cells	B	B	GLTSCR2	0.51	98.1	3.83e-07
7	Immune cells	B	B	RPL3	0.38	100.0	4.11e-07
7	Immune cells	B	B	VCAN	-1.89	5.8	4.11e-07
7	Immune cells	B	B	ZNF107	0.29	13.5	4.32e-07
7	Immune cells	B	B	ADK	0.43	23.1	4.46e-07
7	Immune cells	B	B	S100A8	-2.92	67.3	4.56e-07
7	Immune cells	B	B	RPL12	0.3	98.1	4.63e-07
7	Immune cells	B	B	EIF1	-0.42	100.0	4.76e-07
7	Immune cells	B	B	TSPO	-1.16	40.4	4.76e-07
7	Immune cells	B	B	CD2	-1.4	1.9	5.3e-07
7	Immune cells	B	B	RPS28	0.28	100.0	5.31e-07
7	Immune cells	B	B	SP140	0.46	30.8	5.58e-07
7	Immune cells	B	B	HSH2D	0.41	30.8	5.7e-07
7	Immune cells	B	B	RPS27A	0.32	100.0	6.13e-07
7	Immune cells	B	B	UTP14A	0.31	19.2	6.28e-07
7	Immune cells	B	B	GPR183	0.52	30.8	6.89e-07
7	Immune cells	B	B	HHEX	0.46	42.3	7.22e-07
7	Immune cells	B	B	CD70	0.32	17.3	9.14e-07
7	Immune cells	B	B	WEE1	0.34	13.5	1.05e-06
7	Immune cells	B	B	STX7	0.56	51.9	1.18e-06
7	Immune cells	B	B	ST6GAL1	0.46	36.5	1.18e-06
7	Immune cells	B	B	C10orf54	-0.85	15.4	1.32e-06
7	Immune cells	B	B	LST1	-1.68	21.2	1.42e-06
7	Immune cells	B	B	CST3	-1.76	32.7	1.44e-06
7	Immune cells	B	B	C16orf74	0.31	19.2	1.44e-06
7	Immune cells	B	B	QRSL1	0.51	23.1	1.46e-06
7	Immune cells	B	B	DNPH1	0.37	26.9	1.49e-06
7	Immune cells	B	B	PLAC8	0.61	76.9	1.5e-06
7	Immune cells	B	B	FCHSD2	0.3	21.2	1.58e-06
7	Immune cells	B	B	C14orf2	-0.77	55.8	1.63e-06
7	Immune cells	B	B	RPS29	0.36	100.0	1.71e-06
7	Immune cells	B	B	RPS4X	0.33	100.0	1.77e-06
7	Immune cells	B	B	CD3D	-1.34	7.7	1.77e-06
7	Immune cells	B	B	TIMP1	-1.03	3.8	1.91e-06
7	Immune cells	B	B	CYB5A	0.37	23.1	2.07e-06
7	Immune cells	B	B	MS4A6A	-1.28	3.8	2.17e-06
7	Immune cells	B	B	LYZ	-2.92	40.4	2.43e-06
7	Immune cells	B	B	FCN1	-1.69	15.4	2.6e-06
7	Immune cells	B	B	KIAA0040	0.5	32.7	3.26e-06
7	Immune cells	B	B	METTL18	0.28	19.2	3.47e-06
7	Immune cells	B	B	EMP3	-0.72	44.2	3.51e-06
7	Immune cells	B	B	RPL37	0.27	100.0	3.78e-06
7	Immune cells	B	B	STAG3	0.45	13.5	3.78e-06
7	Immune cells	B	B	GIMAP1	-0.85	0.0	3.82e-06
7	Immune cells	B	B	B2M	-0.43	100.0	4.08e-06
7	Immune cells	B	B	ZCCHC7	0.41	32.7	4.14e-06
7	Immune cells	B	B	RPL29	0.3	98.1	4.39e-06
7	Immune cells	B	B	AIF1	-1.56	21.2	4.55e-06
7	Immune cells	B	B	RPS19	0.3	100.0	4.64e-06
